1494605772285,c0:25:06:a1:70:b4,-67;,1c:c6:3c:96:4d:cc,-78;,38:10:d5:5c:ca:a7,-75;,70:56:81:cb:02:d5,-80;,3e:10:d5:5c:ca:a7,-75;,f4:06:8d:27:15:c2,-64;,1c:74:0d:25:d1:fd,-77;,34:31:c4:2a:4d:f3,-83;,60:e3:27:ed:e2:96,-67;,5c:96:9d:69:d1:cb,-69;,e8:de:27:ff:ae:80,-69;,b6:7c:9c:d8:7e:1c,-70;,c4:04:15:50:ec:26,-70;,76:75:48:46:55:fd,-71;,80:2a:a8:ca:a6:8c,-71;,d0:05:2a:84:db:60,-75;,9c:80:df:4c:40:13,-76;,00:15:0c:25:62:b2,-78;,10:fe:ed:ac:94:80,-77;,80:2a:a8:ca:77:59,-79;,c8:0e:14:14:85:6e,-78;,b0:48:7a:db:2d:10,-83;,5c:dc:96:94:80:fb,-82;,98:de:d0:2e:09:ae,-84;,74:da:38:33:67:24,-83;,8a:25:2c:90:e4:7b,-85;,f4:06:8d:4d:ea:44,-85;,92:2a:a8:ca:a6:8c,-89;,d0:05:2a:84:db:61,-76;,,903d185fccf839df
1494605775457,9c:c7:a6:56:9b:6b,-68;,e4:3e:d7:e7:6e:45,-70;,20:2b:c1:e9:cc:67,-73;,5c:49:79:35:e6:ec,-74;,5c:49:79:6f:5e:16,-74;,80:b6:86:a5:e8:5b,-78;,8a:25:2c:20:ea:9c,-78;,0e:96:d7:b4:63:50,-78;,f4:06:8d:56:84:10,-80;,6c:70:9f:ee:4e:38,-80;,7c:4f:b5:0c:d9:64,-80;,00:1c:28:a9:70:2f,-80;,38:10:d5:ab:bd:b1,-81;,88:03:55:cd:f1:2c,-81;,f4:9f:f3:c1:ce:03,-81;,74:31:70:71:c8:ac,-81;,b4:a5:ef:3a:1e:e4,-82;,18:83:bf:47:ab:9f,-82;,24:65:11:fc:61:c0,-82;,c0:25:06:6e:87:c0,-82;,00:26:4d:2d:92:a4,-82;,c8:0e:14:79:56:a5,-82;,26:65:11:fc:61:c0,-83;,02:26:4d:d0:34:ec,-83;,18:83:bf:58:33:73,-83;,00:1a:8c:0a:c5:00,-85;,90:27:e4:5c:64:c7,-85;,9c:80:df:df:d8:df,-86;,94:4a:0c:32:d5:bc,-87;,18:d6:c7:85:4d:3b,-88;,e0:60:66:fa:da:6b,-88;,c8:0e:14:47:f8:71,-89;,34:81:c4:16:6d:8d,-89;,88:51:fb:07:3d:bd,-88;,02:23:08:c7:f7:5a,-92;,,903d185fccf839df
1494605775743,9c:c7:a6:56:9b:6b,-68;,e4:3e:d7:e7:6e:45,-70;,20:2b:c1:e9:cc:67,-73;,5c:49:79:35:e6:ec,-74;,5c:49:79:6f:5e:16,-74;,80:b6:86:a5:e8:5b,-78;,8a:25:2c:20:ea:9c,-78;,0e:96:d7:b4:63:50,-78;,f4:06:8d:56:84:10,-80;,6c:70:9f:ee:4e:38,-80;,7c:4f:b5:0c:d9:64,-80;,00:1c:28:a9:70:2f,-80;,38:10:d5:ab:bd:b1,-81;,88:03:55:cd:f1:2c,-81;,f4:9f:f3:c1:ce:03,-81;,74:31:70:71:c8:ac,-81;,b4:a5:ef:3a:1e:e4,-82;,18:83:bf:47:ab:9f,-82;,24:65:11:fc:61:c0,-82;,c0:25:06:6e:87:c0,-82;,00:26:4d:2d:92:a4,-82;,c8:0e:14:79:56:a5,-82;,26:65:11:fc:61:c0,-83;,02:26:4d:d0:34:ec,-83;,18:83:bf:58:33:73,-83;,00:1a:8c:0a:c5:00,-85;,90:27:e4:5c:64:c7,-85;,9c:80:df:df:d8:df,-86;,94:4a:0c:32:d5:bc,-87;,18:d6:c7:85:4d:3b,-88;,e0:60:66:fa:da:6b,-88;,c8:0e:14:47:f8:71,-89;,34:81:c4:16:6d:8d,-89;,88:51:fb:07:3d:bd,-88;,02:23:08:c7:f7:5a,-92;,,903d185fccf839df
1494605776057,9c:c7:a6:56:9b:6b,-68;,e4:3e:d7:e7:6e:45,-70;,20:2b:c1:e9:cc:67,-73;,5c:49:79:35:e6:ec,-74;,5c:49:79:6f:5e:16,-74;,80:b6:86:a5:e8:5b,-78;,8a:25:2c:20:ea:9c,-78;,0e:96:d7:b4:63:50,-78;,f4:06:8d:56:84:10,-80;,6c:70:9f:ee:4e:38,-80;,7c:4f:b5:0c:d9:64,-80;,00:1c:28:a9:70:2f,-80;,38:10:d5:ab:bd:b1,-81;,88:03:55:cd:f1:2c,-81;,f4:9f:f3:c1:ce:03,-81;,74:31:70:71:c8:ac,-81;,b4:a5:ef:3a:1e:e4,-82;,18:83:bf:47:ab:9f,-82;,24:65:11:fc:61:c0,-82;,c0:25:06:6e:87:c0,-82;,00:26:4d:2d:92:a4,-82;,c8:0e:14:79:56:a5,-82;,26:65:11:fc:61:c0,-83;,02:26:4d:d0:34:ec,-83;,18:83:bf:58:33:73,-83;,00:1a:8c:0a:c5:00,-85;,90:27:e4:5c:64:c7,-85;,9c:80:df:df:d8:df,-86;,94:4a:0c:32:d5:bc,-87;,18:d6:c7:85:4d:3b,-88;,e0:60:66:fa:da:6b,-88;,c8:0e:14:47:f8:71,-89;,34:81:c4:16:6d:8d,-89;,88:51:fb:07:3d:bd,-88;,02:23:08:c7:f7:5a,-92;,,903d185fccf839df
1494605776351,9c:c7:a6:56:9b:6b,-68;,e4:3e:d7:e7:6e:45,-70;,20:2b:c1:e9:cc:67,-73;,5c:49:79:35:e6:ec,-74;,5c:49:79:6f:5e:16,-74;,80:b6:86:a5:e8:5b,-78;,8a:25:2c:20:ea:9c,-78;,0e:96:d7:b4:63:50,-78;,f4:06:8d:56:84:10,-80;,6c:70:9f:ee:4e:38,-80;,7c:4f:b5:0c:d9:64,-80;,00:1c:28:a9:70:2f,-80;,38:10:d5:ab:bd:b1,-81;,88:03:55:cd:f1:2c,-81;,f4:9f:f3:c1:ce:03,-81;,74:31:70:71:c8:ac,-81;,b4:a5:ef:3a:1e:e4,-82;,18:83:bf:47:ab:9f,-82;,24:65:11:fc:61:c0,-82;,c0:25:06:6e:87:c0,-82;,00:26:4d:2d:92:a4,-82;,c8:0e:14:79:56:a5,-82;,26:65:11:fc:61:c0,-83;,02:26:4d:d0:34:ec,-83;,18:83:bf:58:33:73,-83;,00:1a:8c:0a:c5:00,-85;,90:27:e4:5c:64:c7,-85;,9c:80:df:df:d8:df,-86;,94:4a:0c:32:d5:bc,-87;,18:d6:c7:85:4d:3b,-88;,e0:60:66:fa:da:6b,-88;,c8:0e:14:47:f8:71,-89;,34:81:c4:16:6d:8d,-89;,88:51:fb:07:3d:bd,-88;,02:23:08:c7:f7:5a,-92;,,903d185fccf839df
1494605776659,9c:c7:a6:56:9b:6b,-68;,e4:3e:d7:e7:6e:45,-70;,20:2b:c1:e9:cc:67,-73;,5c:49:79:35:e6:ec,-74;,5c:49:79:6f:5e:16,-74;,80:b6:86:a5:e8:5b,-78;,8a:25:2c:20:ea:9c,-78;,0e:96:d7:b4:63:50,-78;,f4:06:8d:56:84:10,-80;,6c:70:9f:ee:4e:38,-80;,7c:4f:b5:0c:d9:64,-80;,00:1c:28:a9:70:2f,-80;,38:10:d5:ab:bd:b1,-81;,88:03:55:cd:f1:2c,-81;,f4:9f:f3:c1:ce:03,-81;,74:31:70:71:c8:ac,-81;,b4:a5:ef:3a:1e:e4,-82;,18:83:bf:47:ab:9f,-82;,24:65:11:fc:61:c0,-82;,c0:25:06:6e:87:c0,-82;,00:26:4d:2d:92:a4,-82;,c8:0e:14:79:56:a5,-82;,26:65:11:fc:61:c0,-83;,02:26:4d:d0:34:ec,-83;,18:83:bf:58:33:73,-83;,00:1a:8c:0a:c5:00,-85;,90:27:e4:5c:64:c7,-85;,9c:80:df:df:d8:df,-86;,94:4a:0c:32:d5:bc,-87;,18:d6:c7:85:4d:3b,-88;,e0:60:66:fa:da:6b,-88;,c8:0e:14:47:f8:71,-89;,34:81:c4:16:6d:8d,-89;,88:51:fb:07:3d:bd,-88;,02:23:08:c7:f7:5a,-92;,,903d185fccf839df
1494605776950,9c:c7:a6:56:9b:6b,-68;,e4:3e:d7:e7:6e:45,-70;,20:2b:c1:e9:cc:67,-73;,5c:49:79:35:e6:ec,-74;,5c:49:79:6f:5e:16,-74;,80:b6:86:a5:e8:5b,-78;,8a:25:2c:20:ea:9c,-78;,0e:96:d7:b4:63:50,-78;,f4:06:8d:56:84:10,-80;,6c:70:9f:ee:4e:38,-80;,7c:4f:b5:0c:d9:64,-80;,00:1c:28:a9:70:2f,-80;,38:10:d5:ab:bd:b1,-81;,88:03:55:cd:f1:2c,-81;,f4:9f:f3:c1:ce:03,-81;,74:31:70:71:c8:ac,-81;,b4:a5:ef:3a:1e:e4,-82;,18:83:bf:47:ab:9f,-82;,24:65:11:fc:61:c0,-82;,c0:25:06:6e:87:c0,-82;,00:26:4d:2d:92:a4,-82;,c8:0e:14:79:56:a5,-82;,26:65:11:fc:61:c0,-83;,02:26:4d:d0:34:ec,-83;,18:83:bf:58:33:73,-83;,00:1a:8c:0a:c5:00,-85;,90:27:e4:5c:64:c7,-85;,9c:80:df:df:d8:df,-86;,94:4a:0c:32:d5:bc,-87;,18:d6:c7:85:4d:3b,-88;,e0:60:66:fa:da:6b,-88;,c8:0e:14:47:f8:71,-89;,34:81:c4:16:6d:8d,-89;,88:51:fb:07:3d:bd,-88;,02:23:08:c7:f7:5a,-92;,,903d185fccf839df
1494605777251,9c:c7:a6:56:9b:6b,-68;,e4:3e:d7:e7:6e:45,-70;,20:2b:c1:e9:cc:67,-73;,5c:49:79:35:e6:ec,-74;,5c:49:79:6f:5e:16,-74;,80:b6:86:a5:e8:5b,-78;,8a:25:2c:20:ea:9c,-78;,0e:96:d7:b4:63:50,-78;,f4:06:8d:56:84:10,-80;,6c:70:9f:ee:4e:38,-80;,7c:4f:b5:0c:d9:64,-80;,00:1c:28:a9:70:2f,-80;,38:10:d5:ab:bd:b1,-81;,88:03:55:cd:f1:2c,-81;,f4:9f:f3:c1:ce:03,-81;,74:31:70:71:c8:ac,-81;,b4:a5:ef:3a:1e:e4,-82;,18:83:bf:47:ab:9f,-82;,24:65:11:fc:61:c0,-82;,c0:25:06:6e:87:c0,-82;,00:26:4d:2d:92:a4,-82;,c8:0e:14:79:56:a5,-82;,26:65:11:fc:61:c0,-83;,02:26:4d:d0:34:ec,-83;,18:83:bf:58:33:73,-83;,00:1a:8c:0a:c5:00,-85;,90:27:e4:5c:64:c7,-85;,9c:80:df:df:d8:df,-86;,94:4a:0c:32:d5:bc,-87;,18:d6:c7:85:4d:3b,-88;,e0:60:66:fa:da:6b,-88;,c8:0e:14:47:f8:71,-89;,34:81:c4:16:6d:8d,-89;,88:51:fb:07:3d:bd,-88;,02:23:08:c7:f7:5a,-92;,,903d185fccf839df
1494605777562,9c:c7:a6:56:9b:6b,-68;,e4:3e:d7:e7:6e:45,-70;,20:2b:c1:e9:cc:67,-73;,5c:49:79:35:e6:ec,-74;,5c:49:79:6f:5e:16,-74;,80:b6:86:a5:e8:5b,-78;,8a:25:2c:20:ea:9c,-78;,0e:96:d7:b4:63:50,-78;,f4:06:8d:56:84:10,-80;,6c:70:9f:ee:4e:38,-80;,7c:4f:b5:0c:d9:64,-80;,00:1c:28:a9:70:2f,-80;,38:10:d5:ab:bd:b1,-81;,88:03:55:cd:f1:2c,-81;,f4:9f:f3:c1:ce:03,-81;,74:31:70:71:c8:ac,-81;,b4:a5:ef:3a:1e:e4,-82;,18:83:bf:47:ab:9f,-82;,24:65:11:fc:61:c0,-82;,c0:25:06:6e:87:c0,-82;,00:26:4d:2d:92:a4,-82;,c8:0e:14:79:56:a5,-82;,26:65:11:fc:61:c0,-83;,02:26:4d:d0:34:ec,-83;,18:83:bf:58:33:73,-83;,00:1a:8c:0a:c5:00,-85;,90:27:e4:5c:64:c7,-85;,9c:80:df:df:d8:df,-86;,94:4a:0c:32:d5:bc,-87;,18:d6:c7:85:4d:3b,-88;,e0:60:66:fa:da:6b,-88;,c8:0e:14:47:f8:71,-89;,34:81:c4:16:6d:8d,-89;,88:51:fb:07:3d:bd,-88;,02:23:08:c7:f7:5a,-92;,,903d185fccf839df
1494605777863,9c:c7:a6:56:9b:6b,-68;,e4:3e:d7:e7:6e:45,-70;,20:2b:c1:e9:cc:67,-73;,5c:49:79:35:e6:ec,-74;,5c:49:79:6f:5e:16,-74;,80:b6:86:a5:e8:5b,-78;,8a:25:2c:20:ea:9c,-78;,0e:96:d7:b4:63:50,-78;,f4:06:8d:56:84:10,-80;,6c:70:9f:ee:4e:38,-80;,7c:4f:b5:0c:d9:64,-80;,00:1c:28:a9:70:2f,-80;,38:10:d5:ab:bd:b1,-81;,88:03:55:cd:f1:2c,-81;,f4:9f:f3:c1:ce:03,-81;,74:31:70:71:c8:ac,-81;,b4:a5:ef:3a:1e:e4,-82;,18:83:bf:47:ab:9f,-82;,24:65:11:fc:61:c0,-82;,c0:25:06:6e:87:c0,-82;,00:26:4d:2d:92:a4,-82;,c8:0e:14:79:56:a5,-82;,26:65:11:fc:61:c0,-83;,02:26:4d:d0:34:ec,-83;,18:83:bf:58:33:73,-83;,00:1a:8c:0a:c5:00,-85;,90:27:e4:5c:64:c7,-85;,9c:80:df:df:d8:df,-86;,94:4a:0c:32:d5:bc,-87;,18:d6:c7:85:4d:3b,-88;,e0:60:66:fa:da:6b,-88;,c8:0e:14:47:f8:71,-89;,34:81:c4:16:6d:8d,-89;,88:51:fb:07:3d:bd,-88;,02:23:08:c7:f7:5a,-92;,,903d185fccf839df
1494605778154,9c:c7:a6:56:9b:6b,-68;,e4:3e:d7:e7:6e:45,-70;,20:2b:c1:e9:cc:67,-73;,5c:49:79:35:e6:ec,-74;,5c:49:79:6f:5e:16,-74;,80:b6:86:a5:e8:5b,-78;,8a:25:2c:20:ea:9c,-78;,0e:96:d7:b4:63:50,-78;,f4:06:8d:56:84:10,-80;,6c:70:9f:ee:4e:38,-80;,7c:4f:b5:0c:d9:64,-80;,00:1c:28:a9:70:2f,-80;,38:10:d5:ab:bd:b1,-81;,88:03:55:cd:f1:2c,-81;,f4:9f:f3:c1:ce:03,-81;,74:31:70:71:c8:ac,-81;,b4:a5:ef:3a:1e:e4,-82;,18:83:bf:47:ab:9f,-82;,24:65:11:fc:61:c0,-82;,c0:25:06:6e:87:c0,-82;,00:26:4d:2d:92:a4,-82;,c8:0e:14:79:56:a5,-82;,26:65:11:fc:61:c0,-83;,02:26:4d:d0:34:ec,-83;,18:83:bf:58:33:73,-83;,00:1a:8c:0a:c5:00,-85;,90:27:e4:5c:64:c7,-85;,9c:80:df:df:d8:df,-86;,94:4a:0c:32:d5:bc,-87;,18:d6:c7:85:4d:3b,-88;,e0:60:66:fa:da:6b,-88;,c8:0e:14:47:f8:71,-89;,34:81:c4:16:6d:8d,-89;,88:51:fb:07:3d:bd,-88;,02:23:08:c7:f7:5a,-92;,,903d185fccf839df
1494605778454,9c:c7:a6:56:9b:6b,-68;,e4:3e:d7:e7:6e:45,-70;,20:2b:c1:e9:cc:67,-73;,5c:49:79:35:e6:ec,-74;,5c:49:79:6f:5e:16,-74;,80:b6:86:a5:e8:5b,-78;,8a:25:2c:20:ea:9c,-78;,0e:96:d7:b4:63:50,-78;,f4:06:8d:56:84:10,-80;,6c:70:9f:ee:4e:38,-80;,7c:4f:b5:0c:d9:64,-80;,00:1c:28:a9:70:2f,-80;,38:10:d5:ab:bd:b1,-81;,88:03:55:cd:f1:2c,-81;,f4:9f:f3:c1:ce:03,-81;,74:31:70:71:c8:ac,-81;,b4:a5:ef:3a:1e:e4,-82;,18:83:bf:47:ab:9f,-82;,24:65:11:fc:61:c0,-82;,c0:25:06:6e:87:c0,-82;,00:26:4d:2d:92:a4,-82;,c8:0e:14:79:56:a5,-82;,26:65:11:fc:61:c0,-83;,02:26:4d:d0:34:ec,-83;,18:83:bf:58:33:73,-83;,00:1a:8c:0a:c5:00,-85;,90:27:e4:5c:64:c7,-85;,9c:80:df:df:d8:df,-86;,94:4a:0c:32:d5:bc,-87;,18:d6:c7:85:4d:3b,-88;,e0:60:66:fa:da:6b,-88;,c8:0e:14:47:f8:71,-89;,34:81:c4:16:6d:8d,-89;,88:51:fb:07:3d:bd,-88;,02:23:08:c7:f7:5a,-92;,,903d185fccf839df
1494605778765,9c:c7:a6:56:9b:6b,-68;,e4:3e:d7:e7:6e:45,-70;,20:2b:c1:e9:cc:67,-73;,5c:49:79:35:e6:ec,-74;,5c:49:79:6f:5e:16,-74;,80:b6:86:a5:e8:5b,-78;,8a:25:2c:20:ea:9c,-78;,0e:96:d7:b4:63:50,-78;,f4:06:8d:56:84:10,-80;,6c:70:9f:ee:4e:38,-80;,7c:4f:b5:0c:d9:64,-80;,00:1c:28:a9:70:2f,-80;,38:10:d5:ab:bd:b1,-81;,88:03:55:cd:f1:2c,-81;,f4:9f:f3:c1:ce:03,-81;,74:31:70:71:c8:ac,-81;,b4:a5:ef:3a:1e:e4,-82;,18:83:bf:47:ab:9f,-82;,24:65:11:fc:61:c0,-82;,c0:25:06:6e:87:c0,-82;,00:26:4d:2d:92:a4,-82;,c8:0e:14:79:56:a5,-82;,26:65:11:fc:61:c0,-83;,02:26:4d:d0:34:ec,-83;,18:83:bf:58:33:73,-83;,00:1a:8c:0a:c5:00,-85;,90:27:e4:5c:64:c7,-85;,9c:80:df:df:d8:df,-86;,94:4a:0c:32:d5:bc,-87;,18:d6:c7:85:4d:3b,-88;,e0:60:66:fa:da:6b,-88;,c8:0e:14:47:f8:71,-89;,34:81:c4:16:6d:8d,-89;,88:51:fb:07:3d:bd,-88;,02:23:08:c7:f7:5a,-92;,,903d185fccf839df
1494605779062,9c:c7:a6:56:9b:6b,-68;,e4:3e:d7:e7:6e:45,-70;,20:2b:c1:e9:cc:67,-73;,5c:49:79:35:e6:ec,-74;,5c:49:79:6f:5e:16,-74;,80:b6:86:a5:e8:5b,-78;,8a:25:2c:20:ea:9c,-78;,0e:96:d7:b4:63:50,-78;,f4:06:8d:56:84:10,-80;,6c:70:9f:ee:4e:38,-80;,7c:4f:b5:0c:d9:64,-80;,00:1c:28:a9:70:2f,-80;,38:10:d5:ab:bd:b1,-81;,88:03:55:cd:f1:2c,-81;,f4:9f:f3:c1:ce:03,-81;,74:31:70:71:c8:ac,-81;,b4:a5:ef:3a:1e:e4,-82;,18:83:bf:47:ab:9f,-82;,24:65:11:fc:61:c0,-82;,c0:25:06:6e:87:c0,-82;,00:26:4d:2d:92:a4,-82;,c8:0e:14:79:56:a5,-82;,26:65:11:fc:61:c0,-83;,02:26:4d:d0:34:ec,-83;,18:83:bf:58:33:73,-83;,00:1a:8c:0a:c5:00,-85;,90:27:e4:5c:64:c7,-85;,9c:80:df:df:d8:df,-86;,94:4a:0c:32:d5:bc,-87;,18:d6:c7:85:4d:3b,-88;,e0:60:66:fa:da:6b,-88;,c8:0e:14:47:f8:71,-89;,34:81:c4:16:6d:8d,-89;,88:51:fb:07:3d:bd,-88;,02:23:08:c7:f7:5a,-92;,,903d185fccf839df
1494605779358,9c:c7:a6:56:9b:6b,-68;,e4:3e:d7:e7:6e:45,-70;,20:2b:c1:e9:cc:67,-73;,5c:49:79:35:e6:ec,-74;,5c:49:79:6f:5e:16,-74;,80:b6:86:a5:e8:5b,-78;,8a:25:2c:20:ea:9c,-78;,0e:96:d7:b4:63:50,-78;,f4:06:8d:56:84:10,-80;,6c:70:9f:ee:4e:38,-80;,7c:4f:b5:0c:d9:64,-80;,00:1c:28:a9:70:2f,-80;,38:10:d5:ab:bd:b1,-81;,88:03:55:cd:f1:2c,-81;,f4:9f:f3:c1:ce:03,-81;,74:31:70:71:c8:ac,-81;,b4:a5:ef:3a:1e:e4,-82;,18:83:bf:47:ab:9f,-82;,24:65:11:fc:61:c0,-82;,c0:25:06:6e:87:c0,-82;,00:26:4d:2d:92:a4,-82;,c8:0e:14:79:56:a5,-82;,26:65:11:fc:61:c0,-83;,02:26:4d:d0:34:ec,-83;,18:83:bf:58:33:73,-83;,00:1a:8c:0a:c5:00,-85;,90:27:e4:5c:64:c7,-85;,9c:80:df:df:d8:df,-86;,94:4a:0c:32:d5:bc,-87;,18:d6:c7:85:4d:3b,-88;,e0:60:66:fa:da:6b,-88;,c8:0e:14:47:f8:71,-89;,34:81:c4:16:6d:8d,-89;,88:51:fb:07:3d:bd,-88;,02:23:08:c7:f7:5a,-92;,,903d185fccf839df
1494605779658,9c:c7:a6:56:9b:6b,-68;,e4:3e:d7:e7:6e:45,-70;,20:2b:c1:e9:cc:67,-73;,5c:49:79:35:e6:ec,-74;,5c:49:79:6f:5e:16,-74;,80:b6:86:a5:e8:5b,-78;,8a:25:2c:20:ea:9c,-78;,0e:96:d7:b4:63:50,-78;,f4:06:8d:56:84:10,-80;,6c:70:9f:ee:4e:38,-80;,7c:4f:b5:0c:d9:64,-80;,00:1c:28:a9:70:2f,-80;,38:10:d5:ab:bd:b1,-81;,88:03:55:cd:f1:2c,-81;,f4:9f:f3:c1:ce:03,-81;,74:31:70:71:c8:ac,-81;,b4:a5:ef:3a:1e:e4,-82;,18:83:bf:47:ab:9f,-82;,24:65:11:fc:61:c0,-82;,c0:25:06:6e:87:c0,-82;,00:26:4d:2d:92:a4,-82;,c8:0e:14:79:56:a5,-82;,26:65:11:fc:61:c0,-83;,02:26:4d:d0:34:ec,-83;,18:83:bf:58:33:73,-83;,00:1a:8c:0a:c5:00,-85;,90:27:e4:5c:64:c7,-85;,9c:80:df:df:d8:df,-86;,94:4a:0c:32:d5:bc,-87;,18:d6:c7:85:4d:3b,-88;,e0:60:66:fa:da:6b,-88;,c8:0e:14:47:f8:71,-89;,34:81:c4:16:6d:8d,-89;,88:51:fb:07:3d:bd,-88;,02:23:08:c7:f7:5a,-92;,,903d185fccf839df
1494605779957,9c:c7:a6:56:9b:6b,-68;,e4:3e:d7:e7:6e:45,-70;,20:2b:c1:e9:cc:67,-73;,5c:49:79:35:e6:ec,-74;,5c:49:79:6f:5e:16,-74;,80:b6:86:a5:e8:5b,-78;,8a:25:2c:20:ea:9c,-78;,0e:96:d7:b4:63:50,-78;,f4:06:8d:56:84:10,-80;,6c:70:9f:ee:4e:38,-80;,7c:4f:b5:0c:d9:64,-80;,00:1c:28:a9:70:2f,-80;,38:10:d5:ab:bd:b1,-81;,88:03:55:cd:f1:2c,-81;,f4:9f:f3:c1:ce:03,-81;,74:31:70:71:c8:ac,-81;,b4:a5:ef:3a:1e:e4,-82;,18:83:bf:47:ab:9f,-82;,24:65:11:fc:61:c0,-82;,c0:25:06:6e:87:c0,-82;,00:26:4d:2d:92:a4,-82;,c8:0e:14:79:56:a5,-82;,26:65:11:fc:61:c0,-83;,02:26:4d:d0:34:ec,-83;,18:83:bf:58:33:73,-83;,00:1a:8c:0a:c5:00,-85;,90:27:e4:5c:64:c7,-85;,9c:80:df:df:d8:df,-86;,94:4a:0c:32:d5:bc,-87;,18:d6:c7:85:4d:3b,-88;,e0:60:66:fa:da:6b,-88;,c8:0e:14:47:f8:71,-89;,34:81:c4:16:6d:8d,-89;,88:51:fb:07:3d:bd,-88;,02:23:08:c7:f7:5a,-92;,,903d185fccf839df
1494605780255,9c:c7:a6:56:9b:6b,-68;,e4:3e:d7:e7:6e:45,-70;,20:2b:c1:e9:cc:67,-73;,5c:49:79:35:e6:ec,-74;,5c:49:79:6f:5e:16,-74;,80:b6:86:a5:e8:5b,-78;,8a:25:2c:20:ea:9c,-78;,0e:96:d7:b4:63:50,-78;,f4:06:8d:56:84:10,-80;,6c:70:9f:ee:4e:38,-80;,7c:4f:b5:0c:d9:64,-80;,00:1c:28:a9:70:2f,-80;,38:10:d5:ab:bd:b1,-81;,88:03:55:cd:f1:2c,-81;,f4:9f:f3:c1:ce:03,-81;,74:31:70:71:c8:ac,-81;,b4:a5:ef:3a:1e:e4,-82;,18:83:bf:47:ab:9f,-82;,24:65:11:fc:61:c0,-82;,c0:25:06:6e:87:c0,-82;,00:26:4d:2d:92:a4,-82;,c8:0e:14:79:56:a5,-82;,26:65:11:fc:61:c0,-83;,02:26:4d:d0:34:ec,-83;,18:83:bf:58:33:73,-83;,00:1a:8c:0a:c5:00,-85;,90:27:e4:5c:64:c7,-85;,9c:80:df:df:d8:df,-86;,94:4a:0c:32:d5:bc,-87;,18:d6:c7:85:4d:3b,-88;,e0:60:66:fa:da:6b,-88;,c8:0e:14:47:f8:71,-89;,34:81:c4:16:6d:8d,-89;,88:51:fb:07:3d:bd,-88;,02:23:08:c7:f7:5a,-92;,,903d185fccf839df
1494605780552,9c:c7:a6:56:9b:6b,-68;,e4:3e:d7:e7:6e:45,-70;,20:2b:c1:e9:cc:67,-73;,5c:49:79:35:e6:ec,-74;,5c:49:79:6f:5e:16,-74;,80:b6:86:a5:e8:5b,-78;,8a:25:2c:20:ea:9c,-78;,0e:96:d7:b4:63:50,-78;,f4:06:8d:56:84:10,-80;,6c:70:9f:ee:4e:38,-80;,7c:4f:b5:0c:d9:64,-80;,00:1c:28:a9:70:2f,-80;,38:10:d5:ab:bd:b1,-81;,88:03:55:cd:f1:2c,-81;,f4:9f:f3:c1:ce:03,-81;,74:31:70:71:c8:ac,-81;,b4:a5:ef:3a:1e:e4,-82;,18:83:bf:47:ab:9f,-82;,24:65:11:fc:61:c0,-82;,c0:25:06:6e:87:c0,-82;,00:26:4d:2d:92:a4,-82;,c8:0e:14:79:56:a5,-82;,26:65:11:fc:61:c0,-83;,02:26:4d:d0:34:ec,-83;,18:83:bf:58:33:73,-83;,00:1a:8c:0a:c5:00,-85;,90:27:e4:5c:64:c7,-85;,9c:80:df:df:d8:df,-86;,94:4a:0c:32:d5:bc,-87;,18:d6:c7:85:4d:3b,-88;,e0:60:66:fa:da:6b,-88;,c8:0e:14:47:f8:71,-89;,34:81:c4:16:6d:8d,-89;,88:51:fb:07:3d:bd,-88;,02:23:08:c7:f7:5a,-92;,,903d185fccf839df
1494605780854,9c:c7:a6:56:9b:6b,-68;,e4:3e:d7:e7:6e:45,-70;,20:2b:c1:e9:cc:67,-73;,5c:49:79:35:e6:ec,-74;,5c:49:79:6f:5e:16,-74;,80:b6:86:a5:e8:5b,-78;,8a:25:2c:20:ea:9c,-78;,0e:96:d7:b4:63:50,-78;,f4:06:8d:56:84:10,-80;,6c:70:9f:ee:4e:38,-80;,7c:4f:b5:0c:d9:64,-80;,00:1c:28:a9:70:2f,-80;,38:10:d5:ab:bd:b1,-81;,88:03:55:cd:f1:2c,-81;,f4:9f:f3:c1:ce:03,-81;,74:31:70:71:c8:ac,-81;,b4:a5:ef:3a:1e:e4,-82;,18:83:bf:47:ab:9f,-82;,24:65:11:fc:61:c0,-82;,c0:25:06:6e:87:c0,-82;,00:26:4d:2d:92:a4,-82;,c8:0e:14:79:56:a5,-82;,26:65:11:fc:61:c0,-83;,02:26:4d:d0:34:ec,-83;,18:83:bf:58:33:73,-83;,00:1a:8c:0a:c5:00,-85;,90:27:e4:5c:64:c7,-85;,9c:80:df:df:d8:df,-86;,94:4a:0c:32:d5:bc,-87;,18:d6:c7:85:4d:3b,-88;,e0:60:66:fa:da:6b,-88;,c8:0e:14:47:f8:71,-89;,34:81:c4:16:6d:8d,-89;,88:51:fb:07:3d:bd,-88;,02:23:08:c7:f7:5a,-92;,,903d185fccf839df
